experiment,policy,arrival_rate,break_time_s,block_interval_s,legacy_fraction,control_v,verify_budget_per_block,block_bytes,surge_multiplier,exposure_target,attack_rate,vulnerable_cap,pq_max_wait,commit_reveal,commit_bytes,migration_budget,deadline_order,duration_blocks,expired_last,legacy_commit_reveal,expired_order,backfill,builder_break_time_s,fee_tiers,fee_model,attack_fee,adopt_share,adopt_by_value,forger_fee,adversary,inclusion_ratio_mean,inclusion_ratio_ci95,at_risk_fraction_mean,at_risk_fraction_ci95,at_risk_fraction_legacy_mean,at_risk_fraction_legacy_ci95,window_mean_s_mean,window_mean_s_ci95,window_p95_s_mean,window_p95_s_ci95,window_legacy_mean_s_mean,window_legacy_mean_s_ci95,window_legacy_p95_s_mean,window_legacy_p95_s_ci95,throughput_tps_mean,throughput_tps_ci95,bytes_per_tx_mean,bytes_per_tx_ci95,mean_pending_tx_mean,mean_pending_tx_ci95,exposure_floor_mean,exposure_floor_ci95,verify_per_tx_mean,verify_per_tx_ci95,share_ecdsa_mean,share_ecdsa_ci95,share_falcon_mean,share_falcon_ci95,share_mldsa_mean,share_mldsa_ci95,share_hybrid_mean,share_hybrid_ci95,inclusion_ratio_pq_mean,inclusion_ratio_pq_ci95,attacker_included_tps_mean,attacker_included_tps_ci95,attacker_block_share_mean,attacker_block_share_ci95,latency_mean_s_mean,latency_mean_s_ci95,commit_bytes_per_tx_mean,commit_bytes_per_tx_ci95,at_risk_fraction_vuln_mean,at_risk_fraction_vuln_ci95,window_vuln_mean_s_mean,window_vuln_mean_s_ci95,window_vuln_p95_s_mean,window_vuln_p95_s_ci95,pending_measured_end_mean,pending_measured_end_ci95,window_vuln_p99_s_mean,window_vuln_p99_s_ci95,window_vuln_max_s_mean,window_vuln_max_s_ci95,window_vuln_p95_cens_s_mean,window_vuln_p95_cens_s_ci95,window_vuln_p99_cens_s_mean,window_vuln_p99_cens_s_ci95,lost_fraction_vuln_mean,lost_fraction_vuln_ci95,lost_fraction_legacy_mean,lost_fraction_legacy_ci95,lost_fraction_norule_vuln_mean,lost_fraction_norule_vuln_ci95,lost_fraction_norule_legacy_mean,lost_fraction_norule_legacy_ci95,adopter_block_share_mean,adopter_block_share_ci95,block_value_ratio_mean,block_value_ratio_ci95,block_value_ratio_geo_mean,block_value_ratio_geo_ci95,adv_feasible_mean,adv_feasible_ci95,adv_count_k1_mean,adv_count_k1_ci95,adv_count_k11_mean,adv_count_k11_ci95,adv_count_k100_mean,adv_count_k100_ci95,adv_count_k1000_mean,adv_count_k1000_ci95,adv_value116_k1_mean,adv_value116_k1_ci95,adv_value116_k11_mean,adv_value116_k11_ci95,adv_value116_k100_mean,adv_value116_k100_ci95,adv_value116_k1000_mean,adv_value116_k1000_ci95,adv_value150_k1_mean,adv_value150_k1_ci95,adv_value150_k11_mean,adv_value150_k11_ci95,adv_value150_k100_mean,adv_value150_k100_ci95,adv_value150_k1000_mean,adv_value150_k1000_ci95,adv_value200_k1_mean,adv_value200_k1_ci95,adv_value200_k11_mean,adv_value200_k11_ci95,adv_value200_k100_mean,adv_value200_k100_ci95,adv_value200_k1000_mean,adv_value200_k1000_ci95
adoption-value,ecdsa-ordered,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,8,iid,iid,0.75,first-seen,False,False,0.7835843936979026,0.019719007824653488,0.031830781967498875,0.007351389530181244,0.031822962550714706,0.007333384132926983,35.521920388200165,3.41960379218039,59.53333333333333,0.5524020693489078,35.530658641383596,3.416591343281141,59.46666666666667,0.5436285830979194,38.904808333333335,0.449537129259207,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,35.521920388200165,3.41960379218039,0.0,0.0,0.031830781967498875,0.007351389530181244,35.521920388200165,3.41960379218039,59.53333333333333,0.5524020693489078,5548.433333333333,3125.177827798048,435.6666666666667,109.74650771260539,814.0000000000001,154.0803854861172,91.93333333333334,36.25760172556951,470.4,116.05948763045616,0.21483385873709857,0.01985333077995302,0.21481608560424495,0.019847977820474958,0.2326547326542468,0.021107680336026675,0.23265119293120765,0.021083782960030564,0.6686333333333334,0.0074277652294864925,0.6588284032088311,0.0131682602646095,0.35805048068332035,0.018497769637216888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adoption-value,ecdsa-ordered,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,8,iid,iid,0.75,inherit,False,False,0.7878513450003002,0.019449508536755172,0.03695804106910737,0.00750477017324256,0.03691674252153181,0.00747182269168381,37.75514401406192,3.9617371361314158,59.666666666666664,0.5311022712785043,37.76750895862325,3.9586285817942177,59.666666666666664,0.5311022712785043,39.119594444444445,0.44961581097185843,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,37.75514401406192,3.9617371361314158,0.0,0.0,0.03695804106910737,0.00750477017324256,37.75514401406192,3.9617371361314158,59.666666666666664,0.5311022712785043,5548.433333333333,3125.177827798048,505.8,107.33557670938039,820.44,155.84749385400312,97.4,38.60396520649489,535.0,114.22078074188951,0.2105595239109199,0.019593171546773036,0.21050982299113988,0.019583749478982126,0.23255134299758617,0.021045073554880025,0.23249410927287484,0.020999300029019632,0.6731333333333333,0.007051370272242681,0.6585634923729218,0.013113468857688772,0.3579064672119531,0.018384504467544572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adversary,ecdsa-fee,24.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,True,0.9974932864093103,0.0016196283811178878,0.12876813093045666,0.010074195523020654,0.12869438854201712,0.010107469597548411,29.78725273028151,2.637841575758099,157.66666666666666,16.26910804962827,29.790619072179318,2.6496733492181157,157.66666666666666,16.411521120928214,37.29456666666667,0.8481172734099502,355.0,0.0,1101.1814966666668,123.39583241374847,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,29.78725273028151,2.637841575758099,0.0,0.0,0.12876813093045666,0.010074195523020654,29.78725273028151,2.637841575758099,157.66666666666666,16.26910804962827,1163.3333333333333,775.1134102597192,343.8,44.691238407155126,536.88,66.95142725116965,159.2,16.792657191333085,346.1333333333333,45.59233969776706,0.0,0.0,0.0,0.0,0.12876813093045666,0.010074195523020654,0.12869438854201712,0.010107469597548411,1.0,0.0,1.0,0.0,1.0,0.0,0.12957000647029707,0.01015617765347625,0.00013267417655807946,8.245166584354746e-06,0.0014567738608575285,9.044948457442425e-05,0.012971852060609548,0.0008245078743604226,0.09970449698653695,0.007291168998091576,0.026984403950017798,0.008668913766103726,0.04355661960473512,0.009516047795747202,0.0741865632333198,0.011081973389446121,0.1195335704104888,0.01347510543282685,0.008237214823572028,0.0016390187768214985,0.01982774814888969,0.002512115258805917,0.049327439668466234,0.004566234666142235,0.11454071446261876,0.00913321652111942,0.0027087099829450176,0.00036459947202258276,0.009653606064744472,0.000966650618744347,0.03433652972167078,0.0028047163614588816,0.11009327131863224,0.008511731922644417
adversary,ecdsa-fee,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,True,0.9909423395032183,0.004952866621526722,0.2542183262426387,0.016043800515955674,0.25401283101151084,0.016093201072192375,96.24995982074546,17.653745985035822,533.1333333333333,104.6890012250437,96.20186452761621,17.69137655934943,533.6,105.15041273643163,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,96.24995982074546,17.653745985035822,0.0,0.0,0.2542183262426387,0.016043800515955674,96.24995982074546,17.653745985035822,533.1333333333333,104.6890012250437,5548.433333333333,3125.177827798048,1192.6666666666667,288.47648676230295,1531.0400000000002,313.66097240439257,575.1333333333333,133.41592351366728,1208.2666666666667,286.0966658286297,0.0,0.0,0.0,0.0,0.2542183262426387,0.016043800515955674,0.25401283101151084,0.016093201072192375,1.0,0.0,1.0,0.0,1.0,0.0,0.25527862259109496,0.01601049382159567,0.00020153280387738199,9.366224877683044e-06,0.0022159406874334322,0.00010275882440873462,0.020031428550358277,0.0009491625379845437,0.16553474353235295,0.00925647673618966,0.055963723271193117,0.009645048419532244,0.09199191796942557,0.01159716798139367,0.14397192916718798,0.01457023074386228,0.22433273866297693,0.018702608477020388,0.01715663082568931,0.0019285196716249803,0.04124375045120834,0.0034626904550349056,0.09333640413198366,0.006610924187340249,0.20880055051019678,0.013302672426172047,0.005548967176811298,0.0004707975009789529,0.019400336778241822,0.0013921727323568086,0.06233130228842614,0.003964156077993223,0.19553062682990402,0.011851490664932024
adversary,ecdsa-only,24.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,True,0.9974932864093103,0.0016196283811178878,0.15441053047299874,0.025563091177056782,0.15470055831037988,0.025580331046342327,30.17566271540685,2.7416652472208316,104.8,10.632933477024862,30.20681279665998,2.7473342002818097,105.13333333333334,10.62494195212274,37.29456666666667,0.8481172734099502,355.0,0.0,1101.1814966666668,123.39583241374847,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,30.17566271540685,2.7416652472208316,0.0,0.0,0.15441053047299874,0.025563091177056782,30.17566271540685,2.7416652472208316,104.8,10.632933477024862,1163.3333333333333,775.1134102597192,144.8,14.68740261554683,166.56000000000014,15.901344235062112,104.86666666666666,10.666492600339108,144.73333333333332,14.649883378234614,0.0,0.0,0.0,0.0,0.15441053047299874,0.025563091177056782,0.15470055831037988,0.025580331046342327,1.0,0.0,1.0,0.0,1.0,0.0,0.15590179845103902,0.025755387063019684,6.0499089465740085e-05,8.010012273279138e-06,0.0006646659951404926,8.805636325628769e-05,0.005957434353197619,0.0008010840388264741,0.053392501936452307,0.007806532496650232,0.024890201485426013,0.00885572231988299,0.040757634803706484,0.011244022615760227,0.05997174557747727,0.014212347502572336,0.1098399797356096,0.0222237835781637,0.006626685142147563,0.0016853529385165388,0.016244207362738683,0.0033300316841982413,0.034984078383157834,0.006556450435335305,0.09185049631770308,0.015440651514954131,0.0019246895762908458,0.00038864075736876644,0.0069722677929248186,0.001248566580264256,0.02157295356118064,0.0036956131617804948,0.07881684168660062,0.012746214044740377
adversary,ecdsa-only,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,True,0.9909423395032183,0.004952866621526722,0.5038300522444084,0.053236074777615806,0.503928212838137,0.053266176431621126,102.07968049923286,20.045863827676307,302.6666666666667,55.805413344631276,102.1406582614041,20.079933803036084,302.8666666666667,55.855654491890235,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,102.07968049923286,20.045863827676307,0.0,0.0,0.5038300522444084,0.053236074777615806,102.07968049923286,20.045863827676307,302.6666666666667,55.805413344631276,5548.433333333333,3125.177827798048,373.6666666666667,62.224123098503306,407.0000000000002,62.936526719789526,302.93333333333334,55.71691202897864,373.6666666666667,62.20310233980133,0.0,0.0,0.0,0.0,0.5038300522444084,0.053236074777615806,0.503928212838137,0.053266176431621126,1.0,0.0,1.0,0.0,1.0,0.0,0.5053526891811045,0.05297571413515684,0.00015965303229310978,1.3603166376694843e-05,0.0017565196209385612,0.00014858014846735258,0.01591256831326033,0.0013561801688349404,0.15259963508537241,0.014129941834453498,0.09314787229789957,0.025043479735317835,0.15816703930919343,0.029063850261102354,0.23766377503280336,0.03650263424941861,0.3814006317966434,0.0474809671894612,0.024676747219580273,0.004471214520181589,0.06104631590139132,0.008164839278995995,0.1319509509081817,0.01661017296872028,0.31035260379826396,0.03482971357612576,0.0069301399885515775,0.0009284899335091458,0.024873691737365575,0.002926824420654507,0.07654368183336684,0.008925519215697664,0.25743979198367006,0.0277557228621644
adversary,ecdsa-ordered,24.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,True,0.9974932864093103,0.0016196283811178878,0.04498397849770833,0.006790303721911154,0.04501478912094281,0.006748821964649589,29.870585023508323,2.670086854119426,98.26666666666667,21.48726265363063,29.89095849084763,2.6746637651492486,97.66666666666667,21.30104764034373,37.29456666666667,0.8481172734099502,355.0,0.0,1101.1814966666668,123.39583241374847,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,29.870585023508323,2.670086854119426,0.0,0.0,0.04498397849770833,0.006790303721911154,29.870585023508323,2.670086854119426,98.26666666666667,21.48726265363063,1163.3333333333333,775.1134102597192,313.06666666666666,49.10607041396022,420.24,67.79907957811282,100.4,21.538814946211122,315.0,49.95044390523059,0.0,0.0,0.0,0.0,0.04498397849770833,0.006790303721911154,0.04501478912094281,0.006748821964649589,1.0,0.0,1.0,0.0,1.0,0.0,0.04624376533239937,0.006954004690730335,7.384837159541847e-05,8.771137092722094e-06,0.0008111210150767537,9.611408691313855e-05,0.00725891724572143,0.0008803947647537788,0.043488096261723876,0.006351436984568516,0.01438872741648717,0.005616391494390462,0.022679712470689915,0.006131193622585174,0.032723061757098854,0.0069572804564041,0.04498419000472482,0.00831993547639066,0.004668429430585779,0.0010577093684096984,0.010995306397120628,0.0017263492416509328,0.023264291621897727,0.0033104212091487595,0.044926348852214894,0.0065896687139422585,0.0016133224634843786,0.0002532557595129846,0.005608724335708538,0.0007692515395777038,0.017057274332257837,0.0023178130458184837,0.044550659039045586,0.006560456206970692
adversary,ecdsa-ordered,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,True,0.9909423395032183,0.004952866621526722,0.12498482221874888,0.010877602799745416,0.12491004773656772,0.010825384393999809,96.27583619029566,18.145348969862013,673.0,169.7356207898142,96.27110678615757,18.116725871515463,672.2,169.64864768408162,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,96.27583619029566,18.145348969862013,0.0,0.0,0.12498482221874888,0.010877602799745416,96.27583619029566,18.145348969862013,673.0,169.7356207898142,5548.433333333333,3125.177827798048,1102.8,212.12382259467796,1336.3200000000002,226.74346158250515,685.1333333333333,171.8854582845633,1135.8666666666666,211.82653817754112,0.0,0.0,0.0,0.0,0.12498482221874888,0.010877602799745416,0.12491004773656772,0.010825384393999809,1.0,0.0,1.0,0.0,1.0,0.0,0.1264357535052911,0.01087354112905572,0.0001793608395535378,1.2426056814433105e-05,0.001972002241777631,0.00013671745410994955,0.017849674599405396,0.0012558905591324718,0.11377602593564043,0.009454996128853655,0.03439135193393852,0.007718315455590168,0.05704098148368719,0.009097931528309133,0.08513541795307215,0.011185302415394458,0.11911871606317795,0.0141889672296428,0.011810480449518795,0.0015644299987050152,0.028705006788323016,0.0027212287660580816,0.061737142877200564,0.0053142894461950104,0.12026909359107892,0.010542898391133615,0.004199654324840338,0.00040297932510926853,0.01475356018070667,0.001188716788061145,0.04502662039012962,0.00355662363964991,0.11886634209652537,0.010070202981430939
aging,qsentry,26.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,24.0,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9756636760843925,0.00920766249725567,0.1322757496341088,0.010265284860068325,0.14598965338316727,0.01402965596206619,209.1148783335447,34.798143841554946,1671.8,402.61604336820574,216.94643903810135,34.932187109994544,1712.6666666666667,402.37992952620135,39.49236944444444,1.091327082471939,464.3989588346561,10.140094381495384,9569.115680000004,1402.8487525750415,0.0,0.0,0.9662348892485627,0.0031296587597207815,0.9268338867664656,0.006319615849627245,0.07316611323353434,0.006319615849627248,0.0,0.0,0.0,0.0,0.9969357003597872,0.0024914247453516323,0.0,0.0,0.0,0.0,209.1148783335447,34.798143841554946,0.0,0.0,0.14285939528917577,0.011337279393655872,220.5431571627752,37.477215576773084,1770.0666666666666,419.6329176756707,11537.9,4258.11954345968,2665.4,320.848600278113,3277.36,386.23020486519874,1981.6666666666667,362.609379594364,2746.4,310.2020944151347,0.0,0.0,0.0,0.0,0.14285939528917577,0.011337279393655872,0.14598965338316727,0.01402965596206619,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aging,qsentry,26.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,60.0,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9682875830439086,0.013655505029330378,0.17304741196482692,0.00900864316231591,0.19463493731851617,0.01120500484358893,242.67858801036888,40.07213861032926,1751.2,330.399519059884,261.302820255608,43.609687065704605,1857.6,312.19649399109437,39.21476111111111,1.2479734289022058,468.3941965382861,10.95703185666425,11185.097286666674,1772.933821948758,0.0,0.0,0.9650017911918867,0.0033817999557605918,0.9247278405282883,0.006570315992357238,0.07527215947171169,0.006570315992357235,0.0,0.0,0.0,0.0,0.9945725590809684,0.004032629508377332,0.0,0.0,0.0,0.0,242.67858801036888,40.07213861032926,0.0,0.0,0.18736649416079715,0.010383786950512555,254.6745547717458,43.48844345372362,1807.9333333333334,339.3283178502357,14869.2,6244.093096350576,2578.133333333333,344.6117351760714,2920.4400000000005,336.2700184119392,2045.9333333333334,326.2582556061536,2614.5333333333333,328.8384856447649,0.0,0.0,0.0,0.0,0.18736649416079715,0.010383786950512555,0.19463493731851617,0.01120500484358893,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aging,qsentry,26.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,120.0,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.967290624767952,0.014661981713029628,0.19504655644113508,0.011697828946683692,0.21053875122927126,0.013969310814799766,245.89060003841516,45.00147281310357,1652.2666666666667,307.2604812377685,253.18985315253178,49.37615323729051,1719.0666666666666,307.826666719359,39.180344444444444,1.287884081869026,468.69674682728964,11.023009022196154,11250.255063333338,2064.2833113231704,0.0,0.0,0.964908411473059,0.0034021632784556424,0.9244548093364785,0.006580967851585415,0.07554519066352147,0.006580967851585413,0.0,0.0,0.0,0.0,0.9921447247071236,0.0049966737685804416,0.0,0.0,0.0,0.0,245.89060003841516,45.00147281310357,0.0,0.0,0.211266774515,0.013412921755886556,253.19282726055846,49.01018631139196,1725.0,312.74463356862697,15282.2,6670.035947822288,2311.133333333333,350.387614200487,2579.0400000000004,327.36199402333887,1833.1333333333334,313.471999414221,2353.2,336.2092665796994,0.0,0.0,0.0,0.0,0.211266774515,0.013412921755886556,0.21053875122927126,0.013969310814799766,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aging,qsentry,26.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,300.0,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.971671362927618,0.013037269381578565,0.17753049730223508,0.01821957379013323,0.18535564949648373,0.019594556344719714,215.4206855379163,44.12122472415497,1308.5333333333333,281.38917349440936,201.53524053877643,45.42662858240144,1309.0,288.4396783724699,39.34234166666667,1.201704072438278,466.3494079141118,10.33445952059446,9615.841749999998,1925.3018661844335,0.0,0.0,0.965632898791941,0.003189648000183546,0.9249529117676825,0.00633897406420834,0.07504708823231752,0.006338974064208337,0.0,0.0,0.0,0.0,0.9836652951425928,0.00900979449544461,0.0,0.0,0.0,0.0,215.4206855379163,44.12122472415497,0.0,0.0,0.19194468713437088,0.019948541365130044,208.72560587438818,47.23320229040569,1346.4666666666667,301.3291347778268,13338.233333333334,6025.723302332983,1997.2666666666667,356.66563683622627,2188.6000000000004,344.1632055235391,1440.4,287.16288309537333,2058.4666666666667,338.7851013285047,0.0,0.0,0.0,0.0,0.19194468713437088,0.019948541365130044,0.18535564949648373,0.019594556344719714,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aging,qsentry,26.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9933507356734571,0.0025807414727709163,0.060898077385794176,0.00883202468321994,0.06063192483742061,0.008815446461718597,78.86488608208698,10.843712762848874,433.6666666666667,71.62455691678952,37.26294338700315,5.040731566114281,167.4,43.07932637006271,40.18649722222222,0.9255964347308357,455.91209596528677,8.860808953753649,3306.3760366666684,505.30905902164113,0.0,0.0,0.9688542913687382,0.0027348175783189848,0.9271796254794482,0.006310162767902607,0.07282037452055179,0.00631016276790261,0.0,0.0,0.0,0.0,0.9443692452411864,0.018900072597467014,0.0,0.0,0.0,0.0,78.86488608208698,10.843712762848874,0.0,0.0,0.06528846737658921,0.009270865972167083,39.21727313330799,5.345456759765187,177.66666666666666,43.50310896768734,3208.366666666667,1254.6850117260785,427.1333333333333,69.49573814189789,544.4400000000002,77.12025290466032,182.66666666666666,44.55136999576666,427.1333333333333,69.49573814189789,0.0,0.0,0.0,0.0,0.06528846737658921,0.009270865972167083,0.06063192483742061,0.008815446461718597,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aging,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,24.0,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9834873302952775,0.0072606660337118,0.15673934457081573,0.0071758181045724085,0.1637645549645,0.007209395290112174,186.3393986378044,29.961864002187422,1387.9333333333334,252.8716483531509,190.38641882056783,29.967806505436837,1398.8666666666666,250.6144842669006,48.98691111111111,1.0603904840709528,387.41327659144633,7.235754290746785,9966.486876666662,1793.8472965688354,0.0,0.0,0.9899959022865905,0.0022332574971440987,0.9782058190880677,0.00481827737382934,0.02179418091193225,0.004818277373829337,0.0,0.0,0.0,0.0,0.9992030527133354,0.0016299402139037503,0.0,0.0,0.0,0.0,186.3393986378044,29.961864002187422,0.0,0.0,0.16018753324284807,0.007141515979539603,188.67650562242613,30.483969896534894,1404.0,251.70746586381796,9896.833333333334,4444.595307539619,2016.4666666666667,280.9613567898295,2312.88,321.82132791629397,1418.2666666666667,252.5678373811416,2021.2666666666667,278.77969795565286,0.0,0.0,0.0,0.0,0.16018753324284807,0.007141515979539603,0.1637645549645,0.007209395290112174,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aging,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,60.0,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9833108698849816,0.007210351242085795,0.16566845065319338,0.007327013861151103,0.171536526635787,0.007544578368916061,191.48346871973496,32.79768766936007,1378.8666666666666,251.8672709857979,194.97640227924745,33.3799073911146,1388.0,254.25078723779293,48.977536111111114,1.0553408695470234,387.54556811890666,7.234181707074355,10203.028726666655,1921.973609206482,0.0,0.0,0.9899550715682387,0.002232772131813101,0.9781148839403627,0.004818381315486756,0.021885116059637215,0.00481838131548676,0.0,0.0,0.0,0.0,0.9990105696822341,0.0020236122147194876,0.0,0.0,0.0,0.0,191.48346871973496,32.79768766936007,0.0,0.0,0.16937856360916434,0.007432730807518478,193.38123446951778,33.40091408613638,1391.0666666666666,255.13559957033377,10009.333333333334,4414.530723312935,1965.7333333333333,288.2610301253146,2213.8399999999997,293.2539886187272,1411.9333333333334,254.2619807360259,1965.3333333333333,287.5557385532208,0.0,0.0,0.0,0.0,0.16937856360916434,0.007432730807518478,0.171536526635787,0.007544578368916061,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aging,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,120.0,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9833809690772928,0.007223549432120246,0.1695004825527717,0.008836301430706265,0.17200200901840967,0.009028930002271441,189.70267570140768,34.40575962904992,1326.4,259.37253282105155,189.27217825296523,34.98990474146232,1330.1333333333334,259.08367823269754,48.980811111111116,1.0540710043088066,387.5195776214335,7.240257930800947,10105.7135,1997.8986935164594,0.0,0.0,0.9899630933267181,0.0022346475095064945,0.9781041862719798,0.004818331311327802,0.02189581372802017,0.004818331311327803,0.0,0.0,0.0,0.0,0.9974536674510702,0.0049025795757288,0.0,0.0,0.0,0.0,189.70267570140768,34.40575962904992,0.0,0.0,0.17331616121844554,0.009036832540345785,190.22784295003012,35.07043343120013,1336.2666666666667,259.2166510709755,9970.033333333333,4423.150757702654,1897.4,287.24151480236804,2149.1600000000003,294.2371031272106,1359.8666666666666,260.03623981595274,1904.6666666666667,290.1660281720758,0.0,0.0,0.0,0.0,0.17331616121844554,0.009036832540345785,0.17200200901840967,0.009028930002271441,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aging,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,300.0,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.984221738322578,0.0072191761352877176,0.15912581281075805,0.011185695421102532,0.1598725013802422,0.011171699003543908,177.87595986867257,34.71107535282495,1247.8,266.68851296798357,172.65331565149194,34.882355483615704,1250.8666666666666,266.36526964627234,49.02171944444444,1.0477128134033118,387.21129879589046,7.236334193600088,9522.07208,2011.171819890463,0.0,0.0,0.9900582411123794,0.0022334364795062703,0.9780827978900732,0.004831883808199862,0.02191720210992677,0.004831883808199862,0.0,0.0,0.0,0.0,0.9884769457964905,0.013487784095069552,0.0,0.0,0.0,0.0,177.87595986867257,34.71107535282495,0.0,0.0,0.1626285835095323,0.011351787715435498,174.9705344272578,35.412078786436616,1256.2666666666667,266.8742059982559,9479.133333333333,4422.6298836548785,1799.8,302.06066933848945,2062.96,295.96980050701205,1288.9333333333334,267.9857123444797,1822.0,301.9696816212895,0.0,0.0,0.0,0.0,0.1626285835095323,0.011351787715435498,0.1598725013802422,0.011171699003543908,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
