time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
324.0,4655,191.575536,51.98904,197.575536,57.98904,217.54736842105257
336.0,5755,210.319536,70.73304,216.319536,76.73304,217.1768421052631
348.0,6785,227.87073600000002,88.28424000000001,233.87073600000002,94.28424000000001,216.80631578947362
360.0,6545,223.781136,84.19464,229.781136,90.19464,216.43578947368414
372.0,6305,219.691536,80.10504,225.691536,86.10504,216.06526315789466
384.0,6091,216.04497600000002,76.45848000000001,222.04497600000002,82.45848000000001,216.87894736842097
396.0,5829,211.580496,71.994,217.580496,77.994,235.0347368421052
408.0,5625,208.10433600000002,68.51784,214.10433600000002,74.51784,253.19052631578938
420.0,5367,203.70801600000001,64.12152,209.70801600000001,70.12152,271.3463157894736
432.0,5098,199.124256,59.537760000000006,205.124256,65.53776,289.5021052631578
444.0,4848,196.823808,54.80064,202.823808,60.80064,307.65789473684197
456.0,4582,200.33932800000002,48.308400000000006,206.33932800000002,54.308400000000006,325.81368421052616
468.0,4337,211.77096,40.33368,217.77096,46.33368,343.96947368421036
480.0,4083,222.419376,32.35896,228.419376,38.35896,362.12526315789455
492.0,3835,234.219792,24.230880000000003,240.219792,30.230880000000003,378.7547368421051
504.0,3599,246.78456000000003,16.17096,252.78456000000003,22.17096,388.35789473684196
516.0,3341,254.845392,8.741520000000001,260.845392,14.741520000000001,388.06631578947355
528.0,3088,256.132992,3.0672,262.132992,9.0672,387.6957894736841
540.0,2956,256.33315200000004,0.22152000000000002,262.33315200000004,6.22152,387.3884210526315
552.0,2959,256.31428800000003,0.28968,262.31428800000003,6.28968,387.15842105263147
564.0,2961,256.418352,0.30672,262.418352,6.30672,386.9221052631578
576.0,2953,256.142064,0.20448000000000002,262.142064,6.20448,386.68157894736834
588.0,2963,256.80235200000004,0.2556,262.80235200000004,6.2556,386.448947368421
600.0,2989,258.715056,0.34080000000000005,264.715056,6.3408,386.1963157894736
612.0,2965,257.186352,0.20448000000000002,263.186352,6.20448,385.93684210526305
624.0,2942,255.18480000000002,0.20448000000000002,261.1848,6.20448,385.6915789473683
636.0,2943,255.48177600000002,0.15336,261.481776,6.15336,385.4647368421052
648.0,2952,255.915072,0.23856000000000002,261.915072,6.23856,385.22578947368413
660.0,2960,256.8912,0.17040000000000002,262.8912,6.1704,384.9957894736841
672.0,3066,263.176416,0.8860800000000001,269.176416,6.88608,384.75947368421043
684.0,4133,281.358096,19.06776,287.358096,25.06776,384.388947368421
696.0,5276,300.834816,38.54448,306.834816,44.54448,384.01842105263154
708.0,6360,319.306176,57.015840000000004,325.306176,63.015840000000004,383.6478947368421
720.0,173,2.9479200000000003,2.9479200000000003,8.94792,8.94792,383.27736842105264
732.0,1376,23.44704,23.44704,29.44704,29.44704,382.9068421052632
744.0,2555,43.537200000000006,43.537200000000006,49.537200000000006,49.537200000000006,382.53631578947375
756.0,3626,122.393184,47.0304,128.39318400000002,53.0304,382.1657894736843
768.0,4714,228.90259200000003,44.15064,234.90259200000003,50.15064,381.79526315789485
780.0,5790,272.431872,56.35128,278.431872,62.35128,381.4247368421054
792.0,6916,291.618912,75.53832,297.618912,81.53832,381.05421052631596
804.0,8140,312.47587200000004,96.39528,318.47587200000004,102.39528,380.6836842105265
816.0,9228,331.015392,114.93480000000001,337.015392,120.93480000000001,380.31315789473706
828.0,10410,351.156672,135.07608000000002,357.156672,141.07608000000002,379.9426315789476
840.0,11556,370.68451200000004,154.60392000000002,376.68451200000004,160.60392000000002,387.7826315789476
852.0,12566,387.89491200000003,171.81432,393.89491200000003,177.81432,405.9384210526318
864.0,12330,383.87347200000005,167.79288,389.87347200000005,173.79288,424.094210526316
876.0,12095,379.869072,163.78848000000002,385.869072,169.78848000000002,442.25000000000017
888.0,11868,376.000992,159.9204,382.000992,165.9204,460.40578947368437
900.0,11662,372.49075200000004,156.41016000000002,378.49075200000004,162.41016000000002,478.56157894736856
912.0,11383,367.73659200000003,151.656,373.73659200000003,157.656,496.71736842105275
924.0,11145,363.68107200000003,147.60048,369.68107200000003,153.60048,514.873157894737
936.0,10892,359.369952,143.28936000000002,365.369952,149.28936000000002,533.0289473684212
948.0,10625,357.339696,138.12624,363.339696,144.12624,551.1847368421054
960.0,10375,366.44664,130.6116,372.44664,136.6116,569.3405263157896
972.0,10119,377.8308,122.41536,383.8308,128.41536000000002,587.4963157894738
984.0,9847,388.872336,113.96352,394.872336,119.96352,605.652105263158
996.0,9636,403.19280000000003,106.00584,409.19280000000003,112.00584,623.8078947368422
1008.0,9356,413.53814400000005,97.554,419.53814400000005,103.554,641.9636842105264
1020.0,9137,427.022448,89.63040000000001,433.022448,95.63040000000001,660.1194736842106
1032.0,8886,438.35184000000004,81.55344000000001,444.35184000000004,87.55344000000001,678.2752631578948
1044.0,8608,449.99097600000005,72.82896000000001,455.99097600000005,78.82896000000001,696.431052631579
1056.0,8377,464.460528,64.41120000000001,470.460528,70.41120000000001,714.5868421052631
1068.0,8149,477.65150400000005,56.368320000000004,483.65150400000005,62.368320000000004,732.7426315789473
1080.0,7890,488.91456000000005,48.138000000000005,494.91456000000005,54.138000000000005,750.8984210526315
1092.0,7659,500.93467200000003,40.31664,506.93467200000003,46.31664,769.0542105263157
1104.0,7375,514.0812000000001,31.098000000000003,520.0812000000001,37.098,787.2099999999999
1116.0,7285,536.972016,23.617440000000002,542.972016,29.617440000000002,805.3657894736841
1128.0,8466,567.2439360000001,41.270880000000005,573.2439360000001,47.270880000000005,817.4952631578947
1140.0,9635,587.1636960000001,61.19064,593.1636960000001,67.19064,817.1247368421052
1152.0,10804,607.0834560000001,81.1104,613.0834560000001,87.1104,816.7542105263158
