time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
1176.0,12338,747.7866240000001,79.35528000000001,753.7866240000001,85.35528000000001,1075.5606249999985
1188.0,13273,763.719024,95.28768000000001,769.719024,101.28768000000001,1075.1206249999984
1200.0,14048,776.925024,108.49368000000001,782.925024,114.49368000000001,1074.6806249999984
1212.0,13739,771.659664,103.22832000000001,777.659664,109.22832000000001,1077.6156249999983
1224.0,13421,766.240944,97.8096,772.240944,103.8096,1099.1756249999983
1236.0,13074,760.328064,91.89672,766.328064,97.89672,1120.7356249999982
1248.0,12758,756.5530560000001,86.12016,762.5530560000001,92.12016,1142.2956249999982
1260.0,12429,756.545616,79.1508,762.545616,85.1508,1163.855624999998
1272.0,12123,768.1275360000001,69.84696000000001,774.1275360000001,75.84696000000001,1185.415624999998
1284.0,11791,780.38616,59.82744,786.38616,65.82744,1206.975624999998
1296.0,11476,793.2144000000001,50.02944,799.2144000000001,56.02944,1228.535624999998
1308.0,11163,806.6365920000001,40.129200000000004,812.6365920000001,46.129200000000004,1250.0956249999979
1320.0,10880,821.8996800000001,30.416400000000003,827.8996800000001,36.4164,1271.6556249999978
1332.0,10571,835.390032,20.58432,841.390032,26.58432,1293.2156249999978
1344.0,10223,847.09608,10.36032,853.09608,16.36032,1314.1506249999977
1356.0,9914,861.2162880000001,0.37488000000000005,867.2162880000001,6.37488,1316.9918749999977
1368.0,10012,870.44448,0.20448000000000002,876.44448,6.20448,1316.8818749999978
1380.0,10040,873.0911040000001,0.15336,879.0911040000001,6.15336,1316.6956249999978
1392.0,10059,874.674576,0.17040000000000002,880.674576,6.1704,1316.5181249999978
1404.0,10056,874.2035520000001,0.22152000000000002,880.2035520000001,6.22152,1316.3374999999978
1416.0,10046,873.613248,0.15336,879.613248,6.15336,1316.1543749999978
1428.0,10058,874.2376320000001,0.2556,880.2376320000001,6.2556,1315.9668749999978
1440.0,10029,871.923888,0.20448000000000002,877.923888,6.20448,1315.7562499999979
1452.0,10047,873.2803680000001,0.2556,879.2803680000001,6.2556,1315.559999999998
1464.0,10049,873.6643680000001,0.20448000000000002,879.6643680000001,6.20448,1315.3699999999978
1476.0,10048,873.577344,0.20448000000000002,879.577344,6.20448,1315.184999999998
1488.0,10022,871.5946560000001,0.13632,877.5946560000001,6.1363199999999996,1314.987499999998
1500.0,10020,871.4905920000001,0.11928000000000001,877.4905920000001,6.11928,1314.806874999998
1512.0,10009,870.323376,0.17040000000000002,876.323376,6.1704,1314.623749999998
1524.0,10022,871.2447360000001,0.22152000000000002,877.2447360000001,6.22152,1314.4581249999978
1536.0,10034,872.4989760000001,0.17040000000000002,878.4989760000001,6.1704,1314.294374999998
1548.0,10025,871.2258720000001,0.28968,877.2258720000001,6.28968,1314.1018749999978
1560.0,10031,872.447856,0.11928000000000001,878.447856,6.11928,1313.8962499999977
1572.0,10044,873.08928,0.23856000000000002,879.08928,6.23856,1313.7087499999977
1584.0,10017,871.159536,0.13632,877.159536,6.1363199999999996,1313.4912499999978
1596.0,10019,871.2636,0.15336,877.2636,6.15336,1313.3074999999978
1608.0,10016,870.86256,0.18744000000000002,876.86256,6.18744,1313.1199999999978
1620.0,10035,872.3060640000001,0.23856000000000002,878.3060640000001,6.23856,1312.9387499999978
1632.0,10027,871.6798560000001,0.22152000000000002,877.6798560000001,6.22152,1312.7237499999978
1644.0,10019,871.123632,0.18744000000000002,877.123632,6.18744,1312.5368749999977
1656.0,10121,876.8508,0.9542400000000001,882.8508,6.95424,1312.3487499999978
1668.0,11028,892.3060800000001,16.40952,898.3060800000001,22.40952,1311.9087499999978
1680.0,11733,904.31928,28.42272,910.31928,34.42272,1311.4687499999977
1692.0,11481,900.0252,24.12864,906.0252,30.12864,1311.0287499999977
1704.0,11198,895.20288,19.30632,901.20288,25.30632,1310.5887499999976
1716.0,10899,890.10792,14.21136,896.10792,20.21136,1310.1487499999976
1728.0,10602,885.04704,9.15048,891.04704,15.15048,1309.7087499999975
1740.0,10276,879.4920000000001,3.5954400000000004,885.4920000000001,9.59544,1309.2687499999975
1752.0,10066,873.744096,0.54528,879.744096,6.54528,1308.9299999999976
1764.0,10004,869.5383360000001,0.2556,875.5383360000001,6.2556,1308.6887499999975
1776.0,9986,868.0418880000001,0.23856000000000002,874.0418880000001,6.23856,1308.4918749999974
1788.0,9978,868.0455360000001,0.06816,874.0455360000001,6.06816,1308.2724999999975
1800.0,9961,866.286192,0.13632,872.286192,6.1363199999999996,1308.0787499999976
1812.0,9989,868.442928,0.20448000000000002,874.442928,6.20448,1307.9074999999975
1824.0,9999,868.963248,0.28968,874.963248,6.28968,1307.7343749999975
